ID;VR;PNC01-Drehmoment;PNC03-Drehmoment;PNC05-Drehmoment;PresseSpindel1-Drehmoment;PresseSpindel2-Drehmoment;PNC01-Weg;PNC03-Weg;PNC05-Weg;L1;L2;L3;L4;L5;a1;a2;a3;a4;R1;R2;R3;R4
125;5;5,1;4,41;13,87;86,4;120,7;32,55;10,484;;18,29012216;10,39373203;25,27377903;5,602886479;16,8340291;125,3663389;121,1305039;96,35303359;96,93707414;3,659650133;2,063425712;2,52201654;3,530247662
126;6;5,11;4,33;11,31;85,9;120;32,541;10,493;;18,34163982;10,41908471;25,35289613;5,80548111;16,94802619;125,7841999;121,4664447;97,14752439;97,95633076;3,758546332;2,001280504;2,401017949;3,497420883
127;6;5,12;4,34;11,89;84,4;120,1;32,542;10,492;;18,52678356;10,37874588;25,20895997;5,939138703;16,85868403;125,7677188;121,1320668;97,60747637;98,36723268;3,546844562;2,192694008;2,473806837;3,378739433
128;6;5,49;4,44;12,15;84,9;119,7;32,533;10,503;;18,40392994;10,44738743;25,08769238;5,649268509;16,8365105;125,7916305;121,4893585;96,63971118;97,61894202;3,664029219;2,182053806;2,591978991;3,424509341
129;6;5,34;4,54;12,22;85;120,1;32,546;10,49;;18,46282513;10,46163835;25,14051984;5,52531141;16,84379599;125,6600796;121,1508285;96,93231317;97,97076571;3,546467033;2,111948508;2,606945466;3,536824773
130;6;5,15;4,39;13,07;85,8;120,5;32,547;10,489;;18,40850371;10,45599186;25,33290547;5,827025657;16,91956604;125,7420042;121,5322886;97,15177724;98,27417279;3,600281499;2,003132023;2,436920936;3,554377011
131;6;5,14;4,46;13,46;85,9;120,6;32,547;10,489;;18,47483406;10,5536143;24,94201245;4,17920612;16,81278816;125,53534;121,0821746;92,68133101;93,48158834;3,510437531;2,021314195;3,514037639;3,366498596
132;6;5,17;4,34;13,07;85,7;120,3;32,549;10,487;;18,5183452;10,51243574;25,15640272;5,681277432;16,80956066;126,0656489;121,5754924;96,91481066;98,09963529;3,626747128;2,069191088;2,570018053;3,49642864
133;6;5,11;4,38;10,79;86,2;121;32,538;10,498;;18,350311;10,56685335;25,24399902;5,66590834;16,75006167;125,8569508;121,7552753;97,30340433;98,41394203;3,548449685;1,940006951;2,593098543;3,560321342
134;6;5,12;4,44;10,74;85,6;120,5;32,549;10,486;;18,51406354;10,42077922;24,92873042;5,543969045;16,66678745;125,8366677;121,4367789;96,68159685;97,00941614;3,552779741;2,307639884;2,646918246;3,56191499
135;6;5,24;4,44;11,1;85,6;120,5;32,539;10,496;;18,40707416;10,39303804;25,43079674;5,667771279;16,94144376;126,1247188;121,5394135;96,98622302;97,85012441;3,774557752;2,012951567;2,424611467;3,551221261
136;6;5,03;4,42;11,87;85,9;121,2;32,541;10,495;;18,41523084;10,45792254;25,10996531;5,389244984;16,75299485;125,7050556;121,178186;96,51167314;97,33623726;3,5977152;2,115053861;2,719887188;3,471347747
137;6;5,22;4,29;12,83;86,4;121,7;32,541;10,494;;18,47582804;10,37327621;24,99785333;5,491146241;16,79286468;125,9710194;121,3264212;96,67186864;97,71142525;3,673493221;2,203972032;2,73713184;3,477570046
138;6;5,39;4,39;12,89;86,7;121,5;32,543;10,493;;18,52071298;10,38190868;25,0535756;5,731364757;16,85110739;125,6471221;121,1925392;96,94036443;97,9388001;3,53980685;2,318696323;2,573106804;3,421758175
139;6;5,35;4,46;12,44;86,4;121,2;32,532;10,504;;18,51936855;10,53369661;24,85631937;5,163042259;16,1698409;126,1176028;121,3463534;98,00370299;98,48193711;3,636600795;2,055870156;2,90212523;4,041370638
140;6;4,95;4,34;12,66;87;121,4;32,544;10,491;;18,47464902;10,53303712;24,95518506;5,471370208;16,76129065;126,3343052;121,543611;96,93623763;97,84086264;3,686033743;2,099902166;2,819025338;3,434572544
141;6;5,08;4,48;12,62;86,2;121,6;32,544;10,491;;18,402162;10,56662549;24,90612432;5,624455425;16,64609222;126,0166495;121,786752;97,6424158;98,59391552;3,569990057;2,072029656;2,723959311;3,670812065
142;6;5,09;4,45;12,94;86,4;121,9;32,546;10,489;;18,23888794;10,450162;25,15095674;5,156396793;16,86607802;126,0024921;121,4935476;95,82994944;96,65261361;3,827883879;2,013918688;2,875923535;3,414211138
143;6;5,1;4,33;13,13;86,3;122;32,547;10,488;;18,48627081;10,52321508;25,04289503;5,265996521;16,8528852;126,0895064;121,451426;95,79564714;96,67696391;3,654318567;2,062026495;2,796047329;3,43158723
144;6;5,38;4,35;13,84;87;121,2;32,535;10,499;;18,45742269;10,53624178;25,21087638;5,659992251;16,84262614;125,8250239;121,4504414;97,13390139;98,36951446;3,616597381;2,044773003;2,482169008;3,560835707
145;6;5,19;4,39;13,49;86,5;121;32,548;10,486;;18,28641177;10,457205;25,21545114;5,604980372;16,83593127;125,4606078;121,3163154;96,40968417;97,43284885;3,654158836;2,124040271;2,531123119;3,44287025
146;6;5,2;4,4;13,32;86,5;121;32,548;10,485;;18,40567571;10,39706963;25,14450775;5,535601596;16,91560155;125,3552696;121,2757807;96,00999439;97,1971313;3,579492074;2,191797583;2,632725604;3,408641238
147;6;5,04;4,47;12,48;86;121,1;32,538;10,496;;18,46490521;10,71108631;25,08026238;5,671858915;16,74937606;126,425267;121,9755471;97,13348602;98,02366978;3,57043642;1,949688317;2,644476037;3,522740196
148;6;5,2;4,28;13,01;86,1;121,5;32,54;10,495;;18,05187088;10,4400421;25,10484633;5,796982727;16,80173619;124,6486198;121,1505988;96,92628013;98,03695651;3,549980459;2,187007137;2,586739128;3,425915998
149;6;5,26;4,4;12,68;86,7;121,6;32,54;10,494;;18,40646179;10,37653529;25,37985777;5,601335191;16,95369168;125,8336318;121,4163475;96,3762046;97,44506163;3,751302968;2,000416174;2,464203652;3,543373321
150;6;5,2;4,41;13,07;87,1;121,8;32,531;10,505;;18,39815694;10,48757491;24,95231283;5,476631664;16,67376911;126,0803686;121,4883672;96,25655105;96,48664855;3,648091476;2,234225304;2,69208213;3,546220181
151;7;;;;;;34,02;34,019;;18,52666925;10,33321666;25,01479929;5,827901646;16,73471401;126,192719;121,592309;96,83453232;97,4073507;3,510830786;2,267971111;2,534424005;3,599305318
152;7;5,33;4,37;13,54;86,8;121;34,021;34,019;;18,35386869;10,14626923;24,98598611;5,701531362;16,93203804;125,7262845;121,1216722;97,03880171;98,02412521;3,703655526;2,151730413;2,786774423;3,467112638
153;7;5,04;4,45;12,97;86,9;120,4;34,021;34,019;51,03;18,35643308;10,23563362;25,2197048;5,823875156;17,0073237;125,4986963;121,285233;96,52610573;97,92547454;3,615606667;2,018863077;2,592705155;3,43132948
154;7;5,17;4,31;12,13;87,2;120,5;34,02;34,019;51,029;18,47955248;10,15010075;25,14535597;5,715709372;16,69415197;125,6158169;121,1293202;96,8902427;97,85146694;3,668140696;2,142350395;2,571278772;3,551990976
155;7;4,96;4,39;11,5;87,3;121;34,02;34,019;51,03;18,50561285;10,18778009;24,85568134;5,876024116;16,88785213;125,7114636;121,4696245;96,9646889;98,26455752;3,583659814;2,336868454;2,654275077;3,417898147
156;7;5,19;4,5;11,48;87,3;120,9;34,02;34,019;51,029;18,45986279;10,27589856;25,25640022;5,753861028;16,8022002;125,0885482;120,9356612;96,58427168;97,61012796;3,657113685;1,97821887;2,583214179;3,434061324
157;7;5,09;4,46;12,01;87,8;121,3;34,021;34,019;51,029;18,56770033;10,33536789;24,97854861;5,991605306;16,60174653;125,7359935;121,3099354;97,41400794;97,61401058;3,513495465;2,259404056;2,523742451;3,542089491
158;7;5,13;4,4;12,25;88,5;121,1;34,02;34,019;51,029;18,50387706;10,27847445;25,36831865;5,758900273;16,68381671;125,0868556;120,9747926;96,40987314;97,20385257;3,669930851;1,9759795;2,469626524;3,549320717
159;7;5,14;4,53;13,13;88,6;121,1;34,021;34,019;51,029;18,58313655;10,27521088;24,98096047;5,71234797;16,52837297;125,4159709;120,8989148;97,40903079;98,01017819;3,661126915;2,101553651;2,77118494;3,455132544
160;7;5,04;4,32;13,08;88,2;121;34,02;34,019;51,029;18,63206969;10,26995832;25,40917013;5,958702731;16,73031504;125,8857733;121,4111722;97,09854222;97,93941609;3,702943329;2,025373233;2,303293197;3,577284181
161;7;5,02;4,35;12,27;88,6;121,2;34,021;34,019;51,029;18,68424781;10,2689157;24,98019124;5,880356103;16,64153121;125,8105779;121,3777832;97,05787435;98,05878296;3,649664022;2,128537172;2,680236366;3,359851358
162;7;5,1;4,43;11,95;88,9;121,4;34,02;34,019;51,029;18,69335607;10,33599733;25,0779118;5,605619879;16,58277729;125,9897565;121,5066098;96,36327853;97,41135619;3,705494442;2,008352868;2,711917058;3,449465179
163;7;5,01;4,37;11,87;88,6;121,1;34,02;34,019;51,029;18,7486559;10,15999249;25,25671394;6,136026276;16,64338761;125,5713597;121,1611896;97,66212073;98,9402983;3,75775534;2,057825705;2,404586104;3,444998228
164;7;5,14;4,59;11,52;88;120,7;34,021;34,019;51,029;18,68360538;10,21356824;25,26387622;5,967462204;16,58998867;125,5875906;121,325933;96,75977451;97,5778367;3,758765478;2,05161203;2,419774285;3,444678984
165;7;5,03;4,33;12,22;88,7;121,5;34,02;34,019;51,029;18,67586957;10,16296438;25,07914159;5,524589848;16,52079955;125,2729346;121,0129591;96,10486745;96,87595394;3,684305417;2,179649964;2,69424794;3,53888129
166;7;5,02;4,36;12,29;88,3;121,4;34,021;34,019;51,029;18,80109342;10,38552975;24,97524627;5,880836429;16,58204858;125,8407126;121,4017954;96,90659709;97,84249697;3,639773034;2,00176516;2,74163787;3,307254819
167;7;5,1;4,36;12,57;88,7;121,6;34,02;34,019;51,03;18,73231559;10,22916208;25,36121145;6,056608225;16,4022909;125,4534825;121,1871436;97,26217344;97,81791735;3,770782655;1,984505339;2,363041878;3,526239572
168;7;5;4,46;12,7;88,8;121,4;34,021;34,02;51,029;18,81340054;10,383322;25,16999464;6,001745376;16,53262033;125,8374015;121,4198475;97,28084563;98,18563171;3,684727922;1,948163941;2,551778639;3,414784295
169;7;5,02;4,39;11,97;88,5;121,2;34,02;34,019;51,029;18,76734453;10,202166;25,15050088;5,700353459;16,55757907;125,4196283;121,0736642;96,35722609;97,52259429;3,709534587;2,133185679;2,550423017;3,528622191
170;7;5,35;4,46;11,27;88,3;121,3;34,02;34,019;51,029;18,6921572;10,15566164;25,05541423;5,776043993;16,61506426;125,6742975;121,3775339;96,581956;97,7785364;3,742081709;2,244813676;2,558848615;3,480632525
171;7;5,04;4,5;11,22;89;121,4;34,02;34,019;51,03;18,55869726;10,22932832;25,03691696;5,794339758;16,42318715;125,2798295;121,2969107;97,27888259;97,63367623;3,820907528;2,042734432;2,683957864;3,583213261
172;7;5,09;4,42;11,47;89,3;121,3;34,021;34,019;51,029;18,57336207;10,25096168;25,11974911;5,817823197;16,59001665;125,6356178;121,7439209;96,80708195;97,33800936;3,817225931;2,023049103;2,585248179;3,599547876
173;7;5,01;4,41;11,69;88,4;120,8;34,021;34,019;51,029;18,69240163;10,46939341;25,29096122;5,882048106;16,54314162;125,417467;121,5779464;96,77663536;97,9227274;3,514616697;1,955611689;2,457734506;3,534528465
174;7;5,18;4,47;12,18;89,2;120,2;34,02;34,019;51,029;18,58485176;10,14874831;24,90149066;6,116352385;16,63285255;125,432331;121,4027503;96,8808344;97,70509252;3,860677674;2,332738561;2,564742738;3,319340321
175;7;5,34;4,46;12,22;89,3;120,6;34,02;34,019;51,029;18,8437784;10,22770049;24,90008152;5,935977649;16,61570624;125,7434853;121,2544547;96,8931068;97,85044523;3,663034192;2,249634017;2,638472904;3,386769541
176;8;5,14;4,45;12,05;89;121,3;34,02;;;18,56088597;10,18495066;24,83883688;6,101618345;16,45119018;125,257455;121,3546583;97,47117251;98,07700746;3,761929028;2,295329345;2,607550587;3,455514541
177;8;5,29;4,52;12,5;89,3;120,6;34,021;;;18,69432044;10,13629921;25,16329873;5,925782834;16,58881126;125,1247387;120,8326301;97,08760661;98,16885827;3,723510421;2,11445723;2,540738151;3,412641646
178;8;5,04;4,46;12,63;89,9;120,8;34,021;;;18,56754319;10,24548082;25,17935222;5,717649232;16,74364928;125,1079236;121,1453157;96,12639894;96,93882796;3,744166951;1,969970156;2,716858869;3,449108194
179;8;5,13;4,35;12,28;89,2;120,3;34,02;;;18,5593304;10,30473571;25,12703986;5,877992553;16,50342656;125,359865;121,5382797;96,76854134;97,35980754;3,750193047;2,050833813;2,52469556;3,59139411
180;8;5,29;4,35;12,54;89,2;120,2;34,021;;;18,79850679;10,31018209;24,98917185;5,929624956;16,62131359;125,6378616;121,3048404;96,91950338;98,08404617;3,636487598;2,077818068;2,649386672;3,390336139
181;8;5,09;4,36;11,43;89,4;120,4;34,021;;;18,46699711;10,25813995;24,94109969;5,881416692;16,58309312;125,4366525;121,4424227;96,96939743;97,90303459;3,867042833;2,174307154;2,703603359;3,411047457
182;8;5,26;4,39;11,77;89,4;120,3;34,02;;;18,57782952;10,18206153;24,97006413;5,988488972;16,42265655;125,6100316;121,5110485;96,77328054;97,53438094;3,82857643;2,259220481;2,553686993;3,458094764
183;8;5,16;4,39;11,44;89,7;121;34,02;;;18,92314391;10,32289287;25,07607648;6,101753408;16,5845514;125,704279;121,1948007;97,32275959;98,3002614;3,634576538;2,01083841;2,518107319;3,412829517
184;8;5,25;4,52;11,65;89,4;120,4;34,02;;;18,09234165;10,2571125;25,06461298;5,971672415;16,47401477;122,5761642;120,5093898;97,22462251;98,29341778;3,643215853;2,100099638;2,594212762;3,457990925
185;8;5,12;4,32;12,53;89,8;120,6;34,02;;;18,67168535;10,31764623;24,96670447;5,810141638;16,54055575;125,2380835;120,9954734;96,98872827;97,8092763;3,69915198;2,060523405;2,719700672;3,406134371
186;8;5,08;4,36;12,37;89,7;121;34,02;;;18,68522549;10,16438617;24,86829246;5,923963088;16,4977188;125,2401249;121,0818061;96,92504207;97,7549848;3,749814898;2,267137223;2,711208769;3,379342646
187;8;5,1;4,45;11,72;90,2;121,2;34,021;;;18,68306591;10,20714454;25,25340147;5,839900515;16,58430695;125,0129032;120,8340244;96,66737036;97,55520413;3,72718175;2,044564701;2,518675273;3,461951746
188;8;4,98;4,5;11,57;90,4;121,6;34,02;;;18,81387992;10,12932749;25,07391093;5,99309288;16,51775444;125,3915399;120,8337619;97,50591001;98,4739475;3,731907773;2,242269737;2,526658219;3,438180175
189;8;5,04;4,39;11,17;90,6;121,2;34,02;;;18,79688736;10,24435104;25,02418518;6,06296377;16,50454511;125,381488;121,1431827;97,0432656;97,97728938;3,691185546;2,144385491;2,569013434;3,33664452
190;8;5,08;4,29;11,89;89,4;121;34,02;;;18,49562096;10,12519498;25,07773535;6,059085867;16,45382593;124,8269161;120,987338;97,22961767;98,35723187;3,808615747;2,149351113;2,5311158;3,446040287
191;8;5,08;4,29;11,88;90,5;120,9;34,02;;;18,75728717;10,23543222;25,30374391;5,974228859;16,53118458;125,4946495;121,3059869;96,87714335;98,11361877;3,745937713;1,884127381;2,569057149;3,459160384
192;8;5,09;4,37;11,98;90,8;121,3;34,02;;;18,6747519;10,30958192;25,18999025;6,110523339;16,64396754;125,5647856;121,2320492;97,25937975;98,48953345;3,788515798;1,946115487;2,51879816;3,314671051
193;8;4,97;4,36;11,45;90,8;121,3;34,021;;;18,62023866;10,32723717;25,07109183;6,015644607;16,4599721;125,5380196;121,6507768;97,24665494;98,05424177;3,835328074;1,932983384;2,652097038;3,536467667
194;8;4,97;4,36;11,99;91,1;120,3;34,021;;;18,56804885;10,26272732;24,92233297;5,992622057;16,51318503;125,4743611;121,4005797;97,44595606;98,40039844;3,783724914;2,084465383;2,667985574;3,474904587
195;8;5,02;4,37;12,46;90;120,5;34,02;;;18,6921103;10,12769337;25,11407973;5,926159673;16,57158133;125,2909139;120,8409511;97,00431443;98,1238326;3,74436675;2,17001998;2,600894105;3,383093681
196;8;5,12;4,38;12,5;90;121,1;34,021;;;18,68332822;12,3963623;26,7783373;6,096267642;16,52223371;125,5739613;121,0927239;97,87508688;98,24173498;3,758663787;-1,271750866;2,593958035;3,497748274
197;8;5,02;4,38;11,93;90,6;121,2;34,02;;;18,69760993;10,20297705;25,16211238;5,543139755;16,53931282;125,0880263;120,8279045;96,09598847;96,99885089;3,721690103;1,959483275;2,823048334;3,394470411
198;8;4,94;4,32;12,27;91;121,9;34,02;;;18,73185483;10,15933348;25,0916715;5,827007869;16,70287118;125,35593;120,9905132;96,90242118;98,09010441;3,783406623;2,105410335;2,647761643;3,431389836
199;8;5,09;4,37;12,5;91,3;121,8;34,02;;;18,68925529;10,12903937;25,18897857;5,986805385;16,52671382;125,115956;120,6828514;97,09836719;97,69386818;3,810656949;2,161668218;2,473407299;3,45513946
200;8;5,05;4,36;13,15;91;121,6;34,02;;;18,79036364;10,34857925;24,90153777;5,71561358;16,55872614;125,6551276;121,2718205;96,17382556;96,54779959;3,586721305;2,209494231;2,748564286;3,399737641
;9;;;;;;;;;18,55744924;10,24408538;25,23216922;5,84165866;16,797369;125,0592478;121,3997969;96,24561722;97,42304427;3,815352227;1,903973163;2,667655474;3,412084317
;9;;;;;;;;;18,29018354;10,22299502;24,93074212;5,996051517;16,74144498;125,4093065;121,3679556;97,36485093;98,39235279;3,892749006;2,127512754;2,665128146;3,425960539
;9;;;;;;;;;18,41035939;10,21450665;24,98501284;5,59152165;16,86922848;125,196293;120,7422536;96,49890115;97,45971298;3,735118011;2,169846971;2,733915342;3,464448898
;9;;;;;;;;;;;;;;;;;;;;;
;9;;;;;;;;;;;;;;;;;;;;;
;9;;;;;;;;;18,354063;10,13589049;25,08240631;6,007721933;16,80117645;125,1086191;120,8897012;97,07681769;98,21699042;3,731419692;2,204038371;2,598844497;3,409005351
;9;;;;;;;;;18,34559946;10,23965682;25,09844558;5,8619004;16,82350768;125,3940362;120,9070706;97,05831112;98,13000018;3,819289548;2,068569592;2,597470671;3,468932741
;9;;;;;;;;;18,466396;10,25236001;25,14109156;5,496982074;16,76249482;124,9667954;120,6683623;95,89600345;96,47902784;3,710294721;2,042140599;2,748646657;3,482983396
;9;;;;;;;;;18,41069147;10,19317385;24,96832768;5,909270577;16,76271289;125,3363016;121,106072;97,16145465;98,3584306;3,736422062;2,193932628;2,616539676;3,514500032
;9;;;;;;;;;18,41075254;10,20732757;25,0567936;5,867382082;16,7332482;125,3452772;120,9736119;96,99914742;98,09961838;3,736012586;2,177789049;2,601034895;3,452025155
;9;;;;;;;;;18,35247504;10,23344435;24,75047532;5,634051521;16,74094091;125,720886;121,2079827;96,45848014;97,08803607;3,773035348;2,251403664;2,869619349;3,473045864
;9;;;;;;;;;18,45511665;10,11237662;24,81534158;5,931153183;16,96678868;125,471231;121,0403608;96,87813336;98,2024815;3,668344576;2,354190478;2,703555997;3,334687732
;9;;;;;;;;;18,33554663;10,3243588;24,89676619;5,727417745;16,87977161;125,4253007;120,9221382;96,74575633;97,67659386;3,718908289;2,109538467;2,734974386;3,40542292
;9;;;;;;;;;18,40926409;10,27067518;25,11907507;5,940017507;16,82224913;125,5718422;121,13347;96,76501877;97,93544271;3,762288598;2,035344575;2,559988415;3,42109642
;9;;;;;;;;;18,41982146;10,23803874;25,13669197;6,018769802;16,92827334;125,6096236;121,1284344;97,122173;98,56131836;3,736029304;2,105856614;2,503110303;3,474363872
;9;;;;;;;;;18,39986221;10,20895166;25,22963691;6,081859911;16,80486809;125,3987583;121,0622154;96,84193534;97,886007;3,764546712;2,057343285;2,406370133;3,466869571
;9;;;;;;;;;18,41285281;10,38074235;25,19206281;5,264293407;17,03745253;125,6241159;121,2536683;94,46365723;95,30060322;3,621461005;1,958948792;2,910693955;3,342026929
;9;;;;;;;;;18,39764601;10,22499937;24,82547231;5,892192198;16,74689471;125,7184939;121,3548786;96,81323336;97,60563528;3,794607526;2,252454578;2,749355556;3,434845918
;9;;;;;;;;;18,34892426;10,23231459;24,84680239;6,075589864;16,67668641;125,6423873;121,4018168;97,25290481;98,02360527;3,759650484;2,332915858;2,593233391;3,451387281
;9;;;;;;;;;18,46276448;10,27661314;25,32645779;5,787496667;16,70032395;125,4579007;120,9532965;96,4792442;97,04548508;3,747169263;1,975285055;2,526561339;3,455148041
;9;;;;;;;;;18,40232865;10,35366297;25,08869485;5,865895092;16,7566992;125,4265806;121,1543228;96,91095653;97,98516098;3,682148231;2,03908965;2,682869516;3,392012355
;9;;;;;;;;;18,35845222;10,28622687;24,824341;6,020111706;16,96833077;125,8849756;121,7164905;97,17533377;98,67083676;3,815623404;2,284525683;2,622601955;3,427620228
;9;;;;;;;;;18,45905431;10,23631933;25,35962967;6,020287367;16,99843024;125,4617828;121,2072435;96,38054603;97,84823263;3,703710769;2,018327342;2,420004932;3,242131478
;9;;;;;;;;;18,40540018;10,22502197;25,05464384;5,859416766;16,70573185;125,5940013;121,3092411;97,10603035;98,31051306;3,757835845;2,126731547;2,602873269;3,469604946
;9;;;;;;;;;18,41102563;10,27965186;25,30692549;5,963559923;16,75779111;125,5177718;121,1573555;96,82547526;97,7781939;3,740944216;1,981376023;2,475218153;3,407166637
226;10;6,51;5,81;12,15;98,2;123,5;34,02;34,019;51,029;18,52736575;10,31050348;25,25796724;5,918034863;16,6715339;125,6192725;121,3888487;96,82225469;98,09098792;3,613137899;2,030372489;2,542467686;3,454663431
227;10;5,25;4,36;12,1;88,2;121;34,02;34,019;51,029;18,58007989;10,37483008;24,9479439;6,006674898;16,6530251;126,2448118;121,8772148;97,42841099;98,56999558;3,636971136;2,121424652;2,625047352;3,535290728
228;10;5,46;4,24;11,72;89,2;121,3;34,02;34,019;51,029;18,57617481;10,25197133;24,89427808;5,935458946;16,74717157;125,914554;121,8616191;96,78812258;98,29243271;3,633963034;2,231041986;2,723970543;3,374104266
